,Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College,Race,Ethnicity,Citizenship,Residency
135,2021,Spring,CPSS225,201,,,,Female,19.0,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
136,2021,Spring,CPSS225,201,,,,Male,20.0,Undergraduate,ENGR-AEROSP,ENGR,White,Hispanic No,US Citizen,Resident
137,2021,Spring,CPSS225,201,,,,Male,19.0,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
138,2021,Spring,CPSS225,201,,,,Female,19.0,Undergraduate,PUB HLTH SCI,SPHL,Unknown,Hispanic No,US Citizen,Resident
139,2021,Spring,CPSS225,201,,,,Male,19.0,Undergraduate,ENGR-AEROSP,ENGR,Asian,Hispanic No,US Citizen,Resident
140,2021,Spring,CPSS225,201,,,,Male,20.0,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
141,2021,Spring,CPSS225,201,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
142,2021,Spring,CPSS225,201,,,,Male,19.0,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
143,2021,Spring,CPSS225,201,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
144,2021,Spring,CPSS225,201,,,,Female,20.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
145,2021,Spring,CPSS240,0101,,,,Female,20.0,Undergraduate,ANIMAL SCI,AGNR,Black or African American,Hispanic No,US Citizen,Resident
146,2021,Spring,CPSS240,0101,,,,Male,20.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Non-resident
147,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,ENGR-CHEM,ENGR,White,Hispanic No,US Citizen,Non-resident
148,2021,Spring,CPSS240,0101,,,,Male,20.0,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
149,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,MAT SCI&ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
150,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
151,2021,Spring,CPSS240,0101,,,,Female,19.0,Undergraduate,PUB HLTH SCI,SPHL,Unknown,Hispanic No,US Citizen,Resident
152,2021,Spring,CPSS240,0101,,,,Male,20.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Non-resident
153,2021,Spring,CPSS240,0101,,,,Female,20.0,Undergraduate,BIOCHEMISTRY,CMNS,Black or African American,Hispanic No,US Citizen,Resident
154,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
155,2021,Spring,CPSS240,0101,,,,Female,19.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
156,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,US Citizen,Resident
157,2021,Spring,CPSS240,0101,,,,Female,18.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
158,2021,Spring,CPSS240,0101,,,,Male,18.0,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
159,2021,Spring,CPSS240,0101,,,,Male,18.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
160,2021,Spring,CPSS240,0101,,,,Male,18.0,Undergraduate,ENGR-FIRE,ENGR,White,Hispanic No,Perm Resdnt,Resident
161,2021,Spring,CPSS240,0101,,,,Male,18.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
162,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,MATHEMATICS,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
163,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
164,2021,Spring,CPSS240,0101,,,,Female,18.0,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,US Citizen,Resident
165,2021,Spring,CPSS240,0101,,,,Female,18.0,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,"Dpnd H1, H2, etc",Resident
166,2021,Spring,CPSS240,0101,,,,Male,20.0,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,Perm Resdnt,Resident
167,2021,Spring,CPSS240,0101,,,,Male,19.0,Undergraduate,ENGR-AEROSP,ENGR,Asian,Hispanic No,US Citizen,Non-resident
168,2021,Spring,CPSS240,0101,,,,Female,18.0,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
169,2021,Spring,CPSS240,0101,,,,Male,18.0,Undergraduate,COMP ENGIN,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
170,2021,Spring,EDHI788T,0101,,,,Male,38.0,Graduate,HESI HISA,EDUC,White,Hispanic No,US Citizen,Resident
171,2021,Spring,EDHI788T,0101,,,,Male,34.0,Graduate,HESI HISA,EDUC,Black or African American,Hispanic No,US Citizen,Non-resident
172,2021,Spring,EDHI788T,0101,,,,Female,33.0,Graduate,HESI HIEP,EDUC,Asian,Hispanic No,Forgn Student,Non-resident
173,2021,Spring,EDHI788T,0101,,,,Male,28.0,Graduate,HESI HISA,EDUC,Black or African American,Hispanic No,US Citizen,Non-resident
174,2021,Spring,EDHI788T,0101,,,,Female,25.0,Graduate,HESI HISA,EDUC,Unknown,Hispanic Unknown,US Citizen,Non-resident
175,2021,Spring,EDHI788T,0101,,,,Male,25.0,Graduate,HESI HIEP,EDUC,White,Hispanic No,US Citizen,Non-resident
176,2021,Spring,ENGL101,308,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
177,2021,Spring,ENGL101,308,,,,Male,18.0,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,US Citizen,Resident
178,2021,Spring,ENGL101,308,,,,Female,18.0,Undergraduate,ENV SCI&POL,AGNR,Hispanic,Hispanic Yes,US Citizen,Non-resident
179,2021,Spring,ENGL101,308,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
180,2021,Spring,ENGL101,308,,,,Female,19.0,Undergraduate,NFSC DIET,AGNR,White,Hispanic No,US Citizen,Non-resident
181,2021,Spring,ENGL101,308,,,,Female,18.0,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
182,2021,Spring,ENGL101,308,,,,Male,18.0,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
183,2021,Spring,ENGL101,308,,,,Female,19.0,Undergraduate,BMGT UNDEC,BMGT,White,Hispanic No,US Citizen,Non-resident
184,2021,Spring,ENGL101,308,,,,Female,18.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Non-resident
185,2021,Spring,ENGL101,308,,,,Male,19.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
186,2021,Spring,ENGL101,308,,,,Female,19.0,Undergraduate,PHYSICS,CMNS,White,Hispanic No,US Citizen,Non-resident
187,2021,Spring,ENGL101,308,,,,Female,19.0,Undergraduate,HEAR+SPCH SC,BSOS,White,Hispanic No,US Citizen,Non-resident
188,2021,Spring,ENGL101,308,,,,Male,18.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
189,2021,Spring,ENGL101,308,,,,Male,18.0,Undergraduate,ENGR-ELEC,ENGR,Asian,Hispanic No,US Citizen,Resident
190,2021,Spring,ENGL101,308,,,,Male,19.0,Undergraduate,BIO SCI:CEBG,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
191,2021,Spring,ENGL101,308,,,,Male,19.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
192,2021,Spring,ENGL101,308,,,,Male,18.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
193,2021,Spring,ENGL101,308,,,,Male,19.0,Undergraduate,KINESIOLOGY,SPHL,Two or More,Hispanic No,US Citizen,Non-resident
194,2021,Spring,ENGL101,308,,,,Male,20.0,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
195,2021,Spring,ENGL391,1101,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
196,2021,Spring,ENGL391,1101,,,,Male,23.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
197,2021,Spring,ENGL391,1101,,,,Male,21.0,Undergraduate,ENGLISH,ARHU,White,Hispanic No,US Citizen,Resident
198,2021,Spring,ENGL391,1101,,,,Male,21.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
199,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,BIO SCI:GENB,CMNS,Black or African American,Hispanic No,US Citizen,Resident
200,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,US Citizen,Non-resident
201,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Two or More,Hispanic No,US Citizen,Resident
202,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,NFSC DIET,AGNR,White,Hispanic No,US Citizen,Resident
203,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
204,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,ACCOUNTING,BMGT,White,Hispanic No,US Citizen,Resident
205,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
206,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-resident
207,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
208,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Resident
209,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
210,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
211,2021,Spring,ENGL391,1101,,,,Male,21.0,Undergraduate,ACA ACH PROG,UGST,Black or African American,Hispanic No,US Citizen,Resident
212,2021,Spring,ENGL391,1101,,,,Female,20.0,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
213,2021,Spring,ENGL391,1101,,,,Female,21.0,Undergraduate,IAP,LTSC,White,Hispanic No,US Citizen,Resident
214,2021,Spring,ENGL391,1202,,,,Female,24.0,Undergraduate,ANTH BS,BSOS,White,Hispanic No,US Citizen,Non-resident
215,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,LINGUISTICS,ARHU,White,Hispanic No,US Citizen,Resident
216,2021,Spring,ENGL391,1202,,,,Male,23.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
217,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,AGST AGRO,AGNR,White,Hispanic No,US Citizen,Resident
218,2021,Spring,ENGL391,1202,,,,Male,21.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
219,2021,Spring,ENGL391,1202,,,,Female,20.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
220,2021,Spring,ENGL391,1202,,,,Male,20.0,Undergraduate,HISTORY,ARHU,Asian,Hispanic No,US Citizen,Resident
221,2021,Spring,ENGL391,1202,,,,Male,21.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
222,2021,Spring,ENGL391,1202,,,,Female,20.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
223,2021,Spring,ENGL391,1202,,,,Female,20.0,Undergraduate,ARCH,ARCH,Asian,Hispanic No,Perm Resdnt,Resident
224,2021,Spring,ENGL391,1202,,,,Male,25.0,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
225,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,COMM,ARHU,Black or African American,Hispanic No,US Citizen,Non-resident
226,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Non-resident
227,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,Perm Resdnt,Resident
228,2021,Spring,ENGL391,1202,,,,Male,22.0,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,Forgn Student,Non-resident
229,2021,Spring,ENGL391,1202,,,,Female,21.0,Undergraduate,COMM,ARHU,Black or African American,Hispanic No,US Citizen,Resident
230,2021,Spring,ENGL391,1202,,,,Male,21.0,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
231,2021,Spring,ENGL391,1202,,,,Female,23.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,Deferred Action,Resident
232,2021,Spring,ENGL391,1202,,,,Female,30.0,Undergraduate,IAP,LTSC,Black or African American,Hispanic No,US Citizen,Military
233,2021,Spring,ENGL391,1401,,,,Female,21.0,Undergraduate,COMM,ARHU,Asian,Hispanic No,US Citizen,Resident
234,2021,Spring,ENGL391,1401,,,,Female,22.0,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
235,2021,Spring,ENGL391,1401,,,,Male,21.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
236,2021,Spring,ENGL391,1401,,,,Male,20.0,Undergraduate,MATHEMATICS,CMNS,Asian,Hispanic No,US Citizen,Resident
237,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
238,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
239,2021,Spring,ENGL391,1401,,,,Male,20.0,Undergraduate,AG&RESRC-BUS,AGNR,White,Hispanic No,US Citizen,Resident
240,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,EDS-ENGL-PRO,EDUC,White,Hispanic No,US Citizen,Non-resident
241,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,SUPP CH MGMT,BMGT,Unknown,Hispanic Unknown,US Citizen,Resident
242,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
243,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,OM BA,BMGT,White,Hispanic No,US Citizen,Non-resident
244,2021,Spring,ENGL391,1401,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
245,2021,Spring,ENGL391,1401,,,,Male,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
246,2021,Spring,ENGL391,1401,,,,Female,20.0,Undergraduate,COMM HEALTH,SPHL,White,Hispanic No,US Citizen,Non-resident
247,2021,Spring,ENGL391,1401,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
248,2021,Spring,ENGL391,1401,,,,Male,32.0,Undergraduate,ENGLISH,ARHU,White,Hispanic No,US Citizen,Military
249,2021,Spring,ENGL391,1401,,,,Female,19.0,Undergraduate,MGMT,BMGT,White,Hispanic No,US Citizen,Resident
250,2021,Spring,ENGL391,1401,,,,Female,24.0,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
251,2021,Spring,ENGL391,1401,,,,Male,21.0,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
252,2021,Spring,ENGL391,1401,,,,Male,22.0,Undergraduate,MATH-APPLIED,CMNS,Hispanic,Hispanic Yes,Perm Resdnt,Resident
253,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
254,2021,Spring,ENME467,101,,,,Male,23.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
255,2021,Spring,ENME467,101,,,,Female,23.0,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
256,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
257,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
258,2021,Spring,ENME467,101,,,,Female,22.0,Undergraduate,ENGR-MECH,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
259,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
260,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
261,2021,Spring,ENME467,101,,,,Female,21.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
262,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic No,US Citizen,Non-resident
263,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
264,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
265,2021,Spring,ENME467,101,,,,Female,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
266,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
267,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
268,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Overseas,Non-resident
269,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Non-resident
270,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
271,2021,Spring,ENME467,101,,,,Female,22.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
272,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
273,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
274,2021,Spring,ENME467,101,,,,Female,21.0,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
275,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
276,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
277,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
278,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
279,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Forgn Student,Non-resident
280,2021,Spring,ENME467,101,,,,Female,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
281,2021,Spring,ENME467,101,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Perm Resdnt,Resident
282,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
283,2021,Spring,ENME467,101,,,,Female,21.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
284,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
285,2021,Spring,ENME467,101,,,,Male,23.0,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,Asylee,Resident
286,2021,Spring,ENME467,101,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
287,2021,Spring,ENME467,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
288,2021,Spring,ENME467,101,,,,Male,33.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
289,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
290,2021,Spring,ENME467,101,,,,Male,22.0,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
291,2021,Spring,FMSC110,201,,,,Male,24.0,Undergraduate,FAMILY SCI,SPHL,Asian,Hispanic No,Perm Resdnt,Resident
292,2021,Spring,FMSC110,201,,,,Female,22.0,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,US Citizen,Non-resident
293,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,PUB HLTH SCI,SPHL,Asian,Hispanic No,US Citizen,Resident
294,2021,Spring,FMSC110,201,,,,Female,22.0,Undergraduate,ANIMAL SCI,AGNR,White,Hispanic No,US Citizen,Non-resident
295,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,BIO SCI:PHNB,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
296,2021,Spring,FMSC110,201,,,,Male,21.0,Undergraduate,INFO SYS,BMGT,White,Hispanic No,US Citizen,Resident
297,2021,Spring,FMSC110,201,,,,Female,22.0,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
298,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,US Citizen,Resident
299,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,BIO SCI:GENB,CMNS,White,Hispanic No,US Citizen,Non-resident
300,2021,Spring,FMSC110,201,,,,Male,21.0,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
301,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
302,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,ECONOMICS,BSOS,Two or More,Hispanic No,US Citizen,Resident
303,2021,Spring,FMSC110,201,,,,Female,22.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
304,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,US Citizen,Resident
305,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
306,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
307,2021,Spring,FMSC110,201,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
308,2021,Spring,FMSC110,201,,,,Female,22.0,Undergraduate,BIO SCI:GENB,CMNS,Black or African American,Hispanic No,US Citizen,Resident
309,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,ECONOMICS,BSOS,Asian,Hispanic No,Forgn Student,Non-resident
310,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,BIO SCI:PHNB,CMNS,Black or African American,Hispanic No,Perm Resdnt,Non-resident
311,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,MATHEMATICS,CMNS,White,Hispanic No,US Citizen,Resident
312,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Non-resident
313,2021,Spring,FMSC110,201,,,,Male,20.0,Undergraduate,PHYSICS,CMNS,Two or More,Hispanic No,US Citizen,Resident
314,2021,Spring,FMSC110,201,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
315,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,Visitr-Pleasre,Non-resident
316,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
317,2021,Spring,FMSC110,201,,,,Male,22.0,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,US Citizen,Resident
318,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,SOCIOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
319,2021,Spring,FMSC110,201,,,,Male,24.0,Undergraduate,CMSC CSECRTY,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
320,2021,Spring,FMSC110,201,,,,Female,19.0,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Resident
321,2021,Spring,FMSC110,201,,,,Female,20.0,Undergraduate,ACA ACH PROG,UGST,Asian,Hispanic No,US Citizen,Resident
322,2021,Spring,FMSC110,201,,,,Female,19.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
323,2021,Spring,FMSC110,201,,,,Male,20.0,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
324,2021,Spring,FMSC110,201,,,,Female,19.0,Undergraduate,ACA ACH PROG,UGST,Hispanic,Hispanic Yes,US Citizen,Resident
325,2021,Spring,FMSC110,201,,,,Male,19.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
326,2021,Spring,FMSC110,201,,,,Female,19.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,Forgn Student,Non-resident
327,2021,Spring,FMSC110,201,,,,Female,24.0,Undergraduate,PUB HLTH SCI,SPHL,Two or More,Hispanic No,US Citizen,Resident
328,2021,Spring,FMSC110,201,,,,Male,23.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
329,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
330,2021,Spring,FMSC110,201,,,,Female,20.0,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
331,2021,Spring,FMSC110,201,,,,Female,18.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Non-resident
332,2021,Spring,FMSC110,201,,,,Female,18.0,Undergraduate,PUB HLTH SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
333,2021,Spring,FMSC110,201,,,,Female,19.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
334,2021,Spring,FMSC110,201,,,,Female,21.0,Undergraduate,FAMILY SCI,SPHL,Black or African American,Hispanic No,US Citizen,Resident
